Date,Day,Time,Junction_N,Speed_N,Northbound_from,Northbound_to,Information_N,Junction_S,Speed_S,Southbound_from,Southbound_to,Information_S
11-02-2023,Saturday,10:00:00,J14-J15,66,MiltonKeynes,Northampton,,J15-J14,65,Northampton,MiltonKeynes,
11-02-2023,Saturday,10:00:00,J13-J14,65,MiltonKeynes,MiltonKeynes,,J14-J13,64,MiltonKeynes,MiltonKeynes,
11-02-2023,Saturday,10:00:00,J12-J13,51,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,60,MiltonKeynes,Flitwick,Unconfirmed Roadwork
11-02-2023,Saturday,10:00:00,J11A-J12,39,Dunstable,Flitwick,Unconfirmed Roadwork,J12-J11A,22,Flitwick,Dunstable,Congestion
11-02-2023,Saturday,10:00:00,J11-J11A,54,Luton,Dunstable,Unconfirmed Roadwork/Incident,J11A-J11,37,Dunstable,Luton,Roadwork
11-02-2023,Saturday,10:00:00,J10-J11,54,LutonAirport,Luton,,J11-J10,59,Luton,LutonAirport,
11-02-2023,Saturday,10:00:00,J9-J10,66,Dunstable,LutonAirport,,J10-J9,66,LutonAirport,Dunstable,
11-02-2023,Saturday,10:00:00,J8-J9,67,HemelHempstead,Dunstable,,J9-J8,64,Dunstable,HemelHempstead,
11-02-2023,Saturday,10:00:00,J7-J8,61,LimitedAccess,HemelHempstead,,J8-J7,59,HemelHempstead,LimitedAccess,
11-02-2023,Saturday,10:00:00,J6A-J7,66,LimitedAccess,LimitedAccess,,J7-J6A,66,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,10:00:00,J6-J6A,64,StAlbans,LimitedAccess,,J6A-J6,69,LimitedAccess,StAlbans,
11-02-2023,Saturday,10:00:00,J5-J6,69,Watford,StAlbans,,J6-J5,69,StAlbans,Watford,
11-02-2023,Saturday,10:00:00,J4-J5,68,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,70,Watford,LimitedAccess,
11-02-2023,Saturday,10:00:00,J2-J4,61,LimitedAccess,LimitedAccess,,J4-J2,70,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,10:00:00,J1-J2,63,BrentCross,LimitedAccess,,J2-J1,57,LimitedAccess,BrentCross,
11-02-2023,Saturday,15:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
11-02-2023,Saturday,15:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
11-02-2023,Saturday,15:00:00,J45-J46,70,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,70,Leeds,LimitedAccess,
11-02-2023,Saturday,15:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,66,LimitedAccess,Leeds,
11-02-2023,Saturday,15:00:00,J42-J43|44,60,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,50,Leeds,Manchester/Hull,
11-02-2023,Saturday,15:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,68,Manchester/Hull,Wakefield,
11-02-2023,Saturday,15:00:00,J40-J41,65,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,68,Wakefield,Dewsbury/Wakefield,
11-02-2023,Saturday,15:00:00,J39-J40,65,Wakefield,Dewsbury/Wakefield,,J40-J39,69,Dewsbury/Wakefield,Wakefield,
11-02-2023,Saturday,15:00:00,J38-J39,68,Huddersfield,Wakefield,,J39-J38,70,Wakefield,Huddersfield,
11-02-2023,Saturday,15:00:00,J37-J38,66,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
11-02-2023,Saturday,15:00:00,J36-J37,67,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
11-02-2023,Saturday,15:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
11-02-2023,Saturday,15:00:00,J35-J35A,62,Sheffield/Rotherham,Chapeltown,,J35A-J35,69,Chapeltown,Sheffield/Rotherham,
11-02-2023,Saturday,15:00:00,J34-J35,62,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,65,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork
11-02-2023,Saturday,15:00:00,J33-J34,58,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,57,Sheffield/Rotherham,SheffieldAirport/Rotherham,
11-02-2023,Saturday,15:00:00,J32-J33,68,Doncaster,SheffieldAirport/Rotherham,Unconfirmed Roadwork,J33-J32,68,SheffieldAirport/Rotherham,Doncaster,
11-02-2023,Saturday,15:00:00,J31-J32,69,Sheffield,Doncaster,,J32-J31,69,Doncaster,Sheffield,
11-02-2023,Saturday,15:00:00,J30-J31,70,Sheffield,Sheffield,,J31-J30,68,Sheffield,Sheffield,
11-02-2023,Saturday,15:00:00,J29A-J30,70,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,64,Sheffield,Chesterfield(E)/Bolsover,
11-02-2023,Saturday,15:00:00,J29-J29A,66,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,64,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
11-02-2023,Saturday,15:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,68,Chesterfield/Mansfield,Mansfield,
11-02-2023,Saturday,15:00:00,J27-J28,70,Mansfield,Mansfield,,J28-J27,68,Mansfield,Mansfield,
11-02-2023,Saturday,15:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
11-02-2023,Saturday,15:00:00,J25-J26,69,Nottingham/Derby,Nottingham,,J26-J25,69,Nottingham,Nottingham/Derby,
11-02-2023,Saturday,15:00:00,J24A-J25,68,Derby,Nottingham/Derby,,J25-J24A,67,Nottingham/Derby,Derby,
11-02-2023,Saturday,15:00:00,J24-J24A,70,Derby,Derby,,J24A-J24,67,Derby,Derby,
11-02-2023,Saturday,15:00:00,J23A-J24,68,Nottingham/EastMidsAirport,Derby,,J24-J23A,67,Derby,Nottingham/EastMidsAirport,
11-02-2023,Saturday,15:00:00,J23-J23A,70,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,67,Nottingham/EastMidsAirport,Loughborough,
11-02-2023,Saturday,15:00:00,J22-J23,67,Coalville/Leicester,Loughborough,,J23-J22,70,Loughborough,Coalville/Leicester,
11-02-2023,Saturday,15:00:00,J21A-J22,70,Leicester,Coalville/Leicester,,J22-J21A,70,Coalville/Leicester,Leicester,
11-02-2023,Saturday,15:00:00,J21-J21A,65,Leicester,Leicester,,J21A-J21,69,Leicester,Leicester,
11-02-2023,Saturday,15:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,,J21-J20,70,Leicester,Lutterworth/Rugby,
11-02-2023,Saturday,15:00:00,J19-J20,69,Birmingham,Lutterworth/Rugby,,J20-J19,66,Lutterworth/Rugby,Birmingham,
11-02-2023,Saturday,15:00:00,J18-J19,70,Rugby,Birmingham,,J19-J18,64,Birmingham,Rugby,
11-02-2023,Saturday,15:00:00,J17-J18,70,Coventry,Rugby,,J18-J17,65,Rugby,Coventry,
11-02-2023,Saturday,15:00:00,J16-J17,66,Northampton,Coventry,,J17-J16,65,Coventry,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,15:00:00,J15A-J16,58,Northampton,Northampton,,J16-J15A,54,Northampton,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,15:00:00,J15-J15A,60,Northampton,Northampton,Unconfirmed Roadwork,J15A-J15,61,Northampton,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,15:00:00,J14-J15,68,MiltonKeynes,Northampton,,J15-J14,64,Northampton,MiltonKeynes,
11-02-2023,Saturday,15:00:00,J13-J14,68,MiltonKeynes,MiltonKeynes,,J14-J13,64,MiltonKeynes,MiltonKeynes,
11-02-2023,Saturday,15:00:00,J12-J13,60,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,64,MiltonKeynes,Flitwick,Unconfirmed Roadwork
11-02-2023,Saturday,15:00:00,J11A-J12,64,Dunstable,Flitwick,Unconfirmed Roadwork,J12-J11A,54,Flitwick,Dunstable,Congestion
11-02-2023,Saturday,15:00:00,J11-J11A,58,Luton,Dunstable,Unconfirmed Roadwork,J11A-J11,45,Dunstable,Luton,Roadwork
11-02-2023,Saturday,15:00:00,J10-J11,59,LutonAirport,Luton,,J11-J10,59,Luton,LutonAirport,
11-02-2023,Saturday,15:00:00,J9-J10,66,Dunstable,LutonAirport,,J10-J9,67,LutonAirport,Dunstable,
11-02-2023,Saturday,15:00:00,J8-J9,66,HemelHempstead,Dunstable,,J9-J8,66,Dunstable,HemelHempstead,
11-02-2023,Saturday,15:00:00,J7-J8,60,LimitedAccess,HemelHempstead,,J8-J7,57,HemelHempstead,LimitedAccess,
11-02-2023,Saturday,15:00:00,J6A-J7,65,LimitedAccess,LimitedAccess,,J7-J6A,66,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,15:00:00,J6-J6A,67,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
11-02-2023,Saturday,15:00:00,J5-J6,59,Watford,StAlbans,,J6-J5,70,StAlbans,Watford,
11-02-2023,Saturday,15:00:00,J4-J5,69,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,68,Watford,LimitedAccess,
11-02-2023,Saturday,15:00:00,J2-J4,70,LimitedAccess,LimitedAccess,,J4-J2,68,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,15:00:00,J1-J2,70,BrentCross,LimitedAccess,,J2-J1,56,LimitedAccess,BrentCross,
11-02-2023,Saturday,19:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
11-02-2023,Saturday,19:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,69,Garforth/A1(M)Interchange,Leeds,
11-02-2023,Saturday,19:00:00,J45-J46,70,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,69,Leeds,LimitedAccess,
11-02-2023,Saturday,19:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,63,LimitedAccess,Leeds,
11-02-2023,Saturday,19:00:00,J42-J43|44,62,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,48,Leeds,Manchester/Hull,
11-02-2023,Saturday,19:00:00,J41-J42,53,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,57,Manchester/Hull,Wakefield,
11-02-2023,Saturday,19:00:00,J40-J41,67,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,63,Wakefield,Dewsbury/Wakefield,
11-02-2023,Saturday,19:00:00,J39-J40,67,Wakefield,Dewsbury/Wakefield,,J40-J39,65,Dewsbury/Wakefield,Wakefield,
11-02-2023,Saturday,19:00:00,J38-J39,70,Huddersfield,Wakefield,,J39-J38,67,Wakefield,Huddersfield,
11-02-2023,Saturday,19:00:00,J37-J38,69,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
11-02-2023,Saturday,19:00:00,J36-J37,66,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
11-02-2023,Saturday,19:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
11-02-2023,Saturday,19:00:00,J35-J35A,67,Sheffield/Rotherham,Chapeltown,,J35A-J35,70,Chapeltown,Sheffield/Rotherham,
11-02-2023,Saturday,19:00:00,J34-J35,63,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,67,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork
11-02-2023,Saturday,19:00:00,J33-J34,58,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,60,Sheffield/Rotherham,SheffieldAirport/Rotherham,
11-02-2023,Saturday,19:00:00,J32-J33,62,Doncaster,SheffieldAirport/Rotherham,Unconfirmed Roadwork,J33-J32,67,SheffieldAirport/Rotherham,Doncaster,
11-02-2023,Saturday,19:00:00,J31-J32,62,Sheffield,Doncaster,,J32-J31,67,Doncaster,Sheffield,
11-02-2023,Saturday,19:00:00,J30-J31,67,Sheffield,Sheffield,,J31-J30,69,Sheffield,Sheffield,
11-02-2023,Saturday,19:00:00,J29A-J30,70,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,70,Sheffield,Chesterfield(E)/Bolsover,
11-02-2023,Saturday,19:00:00,J29-J29A,68,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,70,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
11-02-2023,Saturday,19:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,70,Chesterfield/Mansfield,Mansfield,
11-02-2023,Saturday,19:00:00,J27-J28,70,Mansfield,Mansfield,,J28-J27,68,Mansfield,Mansfield,
11-02-2023,Saturday,19:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
11-02-2023,Saturday,19:00:00,J25-J26,70,Nottingham/Derby,Nottingham,,J26-J25,67,Nottingham,Nottingham/Derby,
11-02-2023,Saturday,19:00:00,J24A-J25,70,Derby,Nottingham/Derby,,J25-J24A,69,Nottingham/Derby,Derby,
11-02-2023,Saturday,19:00:00,J24-J24A,70,Derby,Derby,,J24A-J24,70,Derby,Derby,
11-02-2023,Saturday,19:00:00,J23A-J24,70,Nottingham/EastMidsAirport,Derby,,J24-J23A,70,Derby,Nottingham/EastMidsAirport,
11-02-2023,Saturday,19:00:00,J23-J23A,69,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,67,Nottingham/EastMidsAirport,Loughborough,
11-02-2023,Saturday,19:00:00,J22-J23,69,Coalville/Leicester,Loughborough,,J23-J22,67,Loughborough,Coalville/Leicester,
11-02-2023,Saturday,19:00:00,J21A-J22,70,Leicester,Coalville/Leicester,,J22-J21A,70,Coalville/Leicester,Leicester,
11-02-2023,Saturday,19:00:00,J21-J21A,65,Leicester,Leicester,,J21A-J21,68,Leicester,Leicester,
11-02-2023,Saturday,19:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,,J21-J20,70,Leicester,Lutterworth/Rugby,
11-02-2023,Saturday,19:00:00,J19-J20,70,Birmingham,Lutterworth/Rugby,,J20-J19,70,Lutterworth/Rugby,Birmingham,
11-02-2023,Saturday,19:00:00,J18-J19,65,Rugby,Birmingham,,J19-J18,67,Birmingham,Rugby,
11-02-2023,Saturday,19:00:00,J17-J18,64,Coventry,Rugby,,J18-J17,66,Rugby,Coventry,
11-02-2023,Saturday,19:00:00,J16-J17,61,Northampton,Coventry,,J17-J16,63,Coventry,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,19:00:00,J15A-J16,59,Northampton,Northampton,,J16-J15A,54,Northampton,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,19:00:00,J15-J15A,59,Northampton,Northampton,Unconfirmed Roadwork,J15A-J15,59,Northampton,Northampton,Unconfirmed Roadwork
11-02-2023,Saturday,19:00:00,J14-J15,67,MiltonKeynes,Northampton,,J15-J14,65,Northampton,MiltonKeynes,
11-02-2023,Saturday,19:00:00,J13-J14,66,MiltonKeynes,MiltonKeynes,,J14-J13,66,MiltonKeynes,MiltonKeynes,
11-02-2023,Saturday,19:00:00,J12-J13,60,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,59,MiltonKeynes,Flitwick,Unconfirmed Roadwork
11-02-2023,Saturday,19:00:00,J11A-J12,63,Dunstable,Flitwick,Unconfirmed Roadwork,J12-J11A,55,Flitwick,Dunstable,
11-02-2023,Saturday,19:00:00,J11-J11A,57,Luton,Dunstable,Unconfirmed Roadwork,J11A-J11,54,Dunstable,Luton,Roadwork
11-02-2023,Saturday,19:00:00,J10-J11,56,LutonAirport,Luton,,J11-J10,57,Luton,LutonAirport,
11-02-2023,Saturday,19:00:00,J9-J10,63,Dunstable,LutonAirport,,J10-J9,60,LutonAirport,Dunstable,
11-02-2023,Saturday,19:00:00,J8-J9,62,HemelHempstead,Dunstable,,J9-J8,60,Dunstable,HemelHempstead,
11-02-2023,Saturday,19:00:00,J7-J8,59,LimitedAccess,HemelHempstead,,J8-J7,59,HemelHempstead,LimitedAccess,
11-02-2023,Saturday,19:00:00,J6A-J7,61,LimitedAccess,LimitedAccess,,J7-J6A,57,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,19:00:00,J6-J6A,61,StAlbans,LimitedAccess,,J6A-J6,65,LimitedAccess,StAlbans,
11-02-2023,Saturday,19:00:00,J5-J6,62,Watford,StAlbans,,J6-J5,67,StAlbans,Watford,
11-02-2023,Saturday,19:00:00,J4-J5,61,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,61,Watford,LimitedAccess,
11-02-2023,Saturday,19:00:00,J2-J4,66,LimitedAccess,LimitedAccess,,J4-J2,69,LimitedAccess,LimitedAccess,
11-02-2023,Saturday,19:00:00,J1-J2,70,BrentCross,LimitedAccess,,J2-J1,56,LimitedAccess,BrentCross,
12-02-2023,Sunday,10:00:00,J47-J48,69,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
12-02-2023,Sunday,10:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,69,Garforth/A1(M)Interchange,Leeds,
12-02-2023,Sunday,10:00:00,J45-J46,70,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,70,Leeds,LimitedAccess,
12-02-2023,Sunday,10:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,69,LimitedAccess,Leeds,
12-02-2023,Sunday,10:00:00,J42-J43|44,62,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,51,Leeds,Manchester/Hull,
12-02-2023,Sunday,10:00:00,J41-J42,53,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,68,Manchester/Hull,Wakefield,
12-02-2023,Sunday,10:00:00,J40-J41,68,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,68,Wakefield,Dewsbury/Wakefield,
12-02-2023,Sunday,10:00:00,J39-J40,70,Wakefield,Dewsbury/Wakefield,,J40-J39,68,Dewsbury/Wakefield,Wakefield,
12-02-2023,Sunday,10:00:00,J38-J39,70,Huddersfield,Wakefield,,J39-J38,69,Wakefield,Huddersfield,
12-02-2023,Sunday,10:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
12-02-2023,Sunday,10:00:00,J36-J37,68,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
12-02-2023,Sunday,10:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
12-02-2023,Sunday,10:00:00,J35-J35A,67,Sheffield/Rotherham,Chapeltown,,J35A-J35,70,Chapeltown,Sheffield/Rotherham,
12-02-2023,Sunday,10:00:00,J34-J35,66,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,69,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork
12-02-2023,Sunday,10:00:00,J33-J34,58,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,60,Sheffield/Rotherham,SheffieldAirport/Rotherham,
12-02-2023,Sunday,10:00:00,J32-J33,62,Doncaster,SheffieldAirport/Rotherham,Unconfirmed Roadwork,J33-J32,67,SheffieldAirport/Rotherham,Doncaster,
12-02-2023,Sunday,10:00:00,J31-J32,62,Sheffield,Doncaster,,J32-J31,68,Doncaster,Sheffield,
12-02-2023,Sunday,10:00:00,J30-J31,65,Sheffield,Sheffield,,J31-J30,69,Sheffield,Sheffield,
12-02-2023,Sunday,10:00:00,J29A-J30,62,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,67,Sheffield,Chesterfield(E)/Bolsover,
12-02-2023,Sunday,10:00:00,J29-J29A,66,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,68,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
12-02-2023,Sunday,10:00:00,J28-J29,69,Mansfield,Chesterfield/Mansfield,,J29-J28,69,Chesterfield/Mansfield,Mansfield,
12-02-2023,Sunday,10:00:00,J27-J28,70,Mansfield,Mansfield,,J28-J27,65,Mansfield,Mansfield,
12-02-2023,Sunday,10:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
12-02-2023,Sunday,10:00:00,J25-J26,70,Nottingham/Derby,Nottingham,,J26-J25,69,Nottingham,Nottingham/Derby,
12-02-2023,Sunday,10:00:00,J24A-J25,70,Derby,Nottingham/Derby,,J25-J24A,70,Nottingham/Derby,Derby,
12-02-2023,Sunday,10:00:00,J24-J24A,70,Derby,Derby,,J24A-J24,70,Derby,Derby,
12-02-2023,Sunday,10:00:00,J23A-J24,70,Nottingham/EastMidsAirport,Derby,,J24-J23A,70,Derby,Nottingham/EastMidsAirport,
12-02-2023,Sunday,10:00:00,J23-J23A,70,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,70,Nottingham/EastMidsAirport,Loughborough,
12-02-2023,Sunday,10:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,68,Loughborough,Coalville/Leicester,
12-02-2023,Sunday,10:00:00,J21A-J22,70,Leicester,Coalville/Leicester,,J22-J21A,70,Coalville/Leicester,Leicester,
12-02-2023,Sunday,10:00:00,J21-J21A,70,Leicester,Leicester,,J21A-J21,70,Leicester,Leicester,
12-02-2023,Sunday,10:00:00,J20-J21,67,Lutterworth/Rugby,Leicester,,J21-J20,70,Leicester,Lutterworth/Rugby,
12-02-2023,Sunday,10:00:00,J19-J20,56,Birmingham,Lutterworth/Rugby,,J20-J19,70,Lutterworth/Rugby,Birmingham,
12-02-2023,Sunday,10:00:00,J18-J19,68,Rugby,Birmingham,,J19-J18,70,Birmingham,Rugby,
12-02-2023,Sunday,10:00:00,J17-J18,66,Coventry,Rugby,,J18-J17,68,Rugby,Coventry,
12-02-2023,Sunday,10:00:00,J16-J17,65,Northampton,Coventry,,J17-J16,64,Coventry,Northampton,Unconfirmed Roadwork
12-02-2023,Sunday,10:00:00,J15A-J16,61,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,54,Northampton,Northampton,Unconfirmed Roadwork
12-02-2023,Sunday,10:00:00,J15-J15A,61,Northampton,Northampton,Unconfirmed Roadwork,J15A-J15,61,Northampton,Northampton,Unconfirmed Roadwork
12-02-2023,Sunday,10:00:00,J14-J15,66,MiltonKeynes,Northampton,,J15-J14,66,Northampton,MiltonKeynes,
12-02-2023,Sunday,10:00:00,J13-J14,63,MiltonKeynes,MiltonKeynes,,J14-J13,70,MiltonKeynes,MiltonKeynes,
12-02-2023,Sunday,10:00:00,J12-J13,60,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,70,MiltonKeynes,Flitwick,Unconfirmed Roadwork
12-02-2023,Sunday,10:00:00,J11A-J12,66,Dunstable,Flitwick,Unconfirmed Roadwork,J12-J11A,69,Flitwick,Dunstable,
12-02-2023,Sunday,10:00:00,J11-J11A,64,Luton,Dunstable,Unconfirmed Roadwork,J11A-J11,63,Dunstable,Luton,
12-02-2023,Sunday,10:00:00,J10-J11,65,LutonAirport,Luton,,J11-J10,70,Luton,LutonAirport,
12-02-2023,Sunday,10:00:00,J9-J10,67,Dunstable,LutonAirport,,J10-J9,67,LutonAirport,Dunstable,
12-02-2023,Sunday,10:00:00,J8-J9,64,HemelHempstead,Dunstable,,J9-J8,64,Dunstable,HemelHempstead,
12-02-2023,Sunday,10:00:00,J7-J8,54,LimitedAccess,HemelHempstead,,J8-J7,66,HemelHempstead,LimitedAccess,
12-02-2023,Sunday,10:00:00,J6A-J7,63,LimitedAccess,LimitedAccess,,J7-J6A,70,LimitedAccess,LimitedAccess,
12-02-2023,Sunday,10:00:00,J6-J6A,66,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
12-02-2023,Sunday,10:00:00,J5-J6,64,Watford,StAlbans,,J6-J5,70,StAlbans,Watford,
12-02-2023,Sunday,10:00:00,J4-J5,69,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,70,Watford,LimitedAccess,
12-02-2023,Sunday,10:00:00,J2-J4,66,LimitedAccess,LimitedAccess,,J4-J2,69,LimitedAccess,LimitedAccess,
12-02-2023,Sunday,10:00:00,J1-J2,63,BrentCross,LimitedAccess,,J2-J1,59,LimitedAccess,BrentCross,
12-02-2023,Sunday,15:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,69,A1(M)Interchange,Garforth/A1(M)Interchange,
12-02-2023,Sunday,15:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
12-02-2023,Sunday,15:00:00,J45-J46,66,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,70,Leeds,LimitedAccess,
12-02-2023,Sunday,15:00:00,J43|44-J45,68,Leeds,LimitedAccess,,J45-J43|44,69,LimitedAccess,Leeds,
12-02-2023,Sunday,15:00:00,J42-J43|44,58,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,50,Leeds,Manchester/Hull,
12-02-2023,Sunday,15:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,70,Manchester/Hull,Wakefield,
12-02-2023,Sunday,15:00:00,J40-J41,68,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,70,Wakefield,Dewsbury/Wakefield,
12-02-2023,Sunday,15:00:00,J39-J40,69,Wakefield,Dewsbury/Wakefield,,J40-J39,69,Dewsbury/Wakefield,Wakefield,
12-02-2023,Sunday,15:00:00,J38-J39,70,Huddersfield,Wakefield,,J39-J38,70,Wakefield,Huddersfield,
12-02-2023,Sunday,15:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
12-02-2023,Sunday,15:00:00,J36-J37,70,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
12-02-2023,Sunday,15:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
12-02-2023,Sunday,15:00:00,J35-J35A,68,Sheffield/Rotherham,Chapeltown,,J35A-J35,70,Chapeltown,Sheffield/Rotherham,
12-02-2023,Sunday,15:00:00,J34-J35,67,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,66,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork
12-02-2023,Sunday,15:00:00,J33-J34,59,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,59,Sheffield/Rotherham,SheffieldAirport/Rotherham,
12-02-2023,Sunday,15:00:00,J32-J33,65,Doncaster,SheffieldAirport/Rotherham,Unconfirmed Roadwork,J33-J32,68,SheffieldAirport/Rotherham,Doncaster,
12-02-2023,Sunday,15:00:00,J31-J32,69,Sheffield,Doncaster,,J32-J31,69,Doncaster,Sheffield,
12-02-2023,Sunday,15:00:00,J30-J31,69,Sheffield,Sheffield,,J31-J30,69,Sheffield,Sheffield,
12-02-2023,Sunday,15:00:00,J29A-J30,68,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,68,Sheffield,Chesterfield(E)/Bolsover,
12-02-2023,Sunday,15:00:00,J29-J29A,67,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,68,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
12-02-2023,Sunday,15:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,70,Chesterfield/Mansfield,Mansfield,
